,track_id,track_name,artists,track_genre,popularity,valence,energy,mood
75316,3ccMMKCMt5r862FRQ3oF3L,Esotérico,Gilberto Gil,samba,38,0.667,0.467,calm
75317,4TZk7ZppJV5o7qRBvgno9c,Ôa Ôa (Canção do Amor),Art Popular,samba,38,0.514,0.721,happy
75318,16ZbyTUpYeld6ljlXhF8LR,Idade do Céu - Ao Vivo,Simone;Zélia Duncan,samba,39,0.432,0.322,sad
75319,5h8ioyY7BwlY2eqtwPEMmg,Para de Falar Tanta Besteira,Exaltasamba;Rodriguinho,samba,39,0.922,0.837,happy
75320,4otjxyVALgzos9DnHMMg0c,No Mesmo Manto,Jovelina Perola Negra,samba,37,0.915,0.875,happy
75321,0D68089SVz3tvYn8A2XXFI,Maneco Telecoteco,Zeca Pagodinho,samba,37,0.908,0.737,happy
75322,6usciGiDOoFfmvnrC7Tyv5,Alguém me avisou,Dona Ivone Lara,samba,37,0.925,0.71,happy
75323,1fFIR9OjCrre4LMf3hNdqL,Tudo Fica Blue - Ao Vivo,Caju Pra Baixo;Belo,samba,38,0.563,0.569,happy
75324,2ED9HofscoyZul6V2YNxa4,Apaga O Fogo Mané,Adoniran Barbosa,samba,37,0.76,0.534,happy
75325,7GBQOLaOLRDQNdHcIWRnL5,Forró do Xenhenhem,Alcione,samba,39,0.964,0.887,happy
75326,4SV2MHwNKOlXFYxUQgc5j6,E a vida mudou,Jorge Aragão,samba,38,0.764,0.551,happy
75327,5vsnP5aTqov8rPTVjSXiN2,Preciso De Amor / Desejo Contido / Sem O Teu Calor,Exaltasamba,samba,39,0.594,0.675,happy
75328,4rmTER4DSUQqYoWezi02py,Conselho / Insensato Destino,Grupo Fundo De Quintal,samba,37,0.872,0.59,happy
75329,2vhwNpHlTFGSwGffxVMIuM,Vapor Barato,Jards Macalé,samba,39,0.14,0.125,sad
75330,4S8aVoifLYlzgtjNzmb0US,Tá Escrito (feat. Xande de Pilares) - Ao Vivo,Vou pro Sereno;Xande De Pilares,samba,38,0.627,0.838,happy
75331,2bEyt6qhJkrWwKueiHTF99,Agenda - Ao Vivo,Leci Brandao;Grupo ÉD+,samba,37,0.649,0.903,happy
75332,4UkeYJydnXF1vft0DfE7hs,Primavera (Vai Chuva),Tim Maia,samba,39,0.132,0.626,angry
75333,1HgiVydfIpHtRMayJebhHX,Peraê - Ao Vivo,Banda Beijo,samba,38,0.365,0.962,angry
75334,7xWMwZ1Ngly2cPKNc41JGg,É tanta,Reinaldo,samba,38,0.544,0.745,happy
75335,7Ila1OGzSuaKmtyoa72PXf,"Mas Quem Disse Que Eu Te Esqueço - Live From Fundição Progresso, Rio De Janeiro, Brazil/ 2008",Dona Ivone Lara,samba,37,0.711,0.693,happy
75336,1Ck15KMOqQOVx4nu6Rv57m,Filho De Jorge - Ao Vivo,Juninho Thybau,samba,38,0.758,0.799,happy
75337,4VooxXqh0kzJwejzx2ounP,Àgbá,Douglas Germano,samba,37,0.903,0.738,happy
75338,4Sinv2r04N7RY6a6DFTlFG,Avião / Fato Consumado - Ao Vivo,Diogo Nogueira,samba,37,0.897,0.811,happy
75339,02UfBmMerddIN9u4AF7srK,Explode Coração - Ao Vivo,Maria Bethânia,samba,38,0.331,0.301,sad
75340,3R8KnrCpmWqTxLzjskJAKZ,Golfinho - Ao Vivo,Art Popular,samba,38,0.906,0.833,happy
75341,7AcA6lUEKRJFT9jJqJyXrL,Não adiantou saber - I Might Be Crying,Sandra De Sá,samba,39,0.452,0.361,sad
75342,1423OtHITFV3v63jfF5VW3,A Dona do Raio e do Vento (Ao Vivo),Maria Bethânia,samba,38,0.633,0.723,happy
75343,1XmQupNC5hm7TUBoqExnVJ,Coqueiro Verde,Clube Do Balanço,samba,37,0.868,0.761,happy
75344,2BAPkchJcUDDg49lGNLUdz,Deixa Isso Pra Lá,Jair Rodrigues,samba,39,0.926,0.883,happy
75345,6ed5sLQN5qlfB9jW8jPz89,O Penetra - Ao Vivo No Rio De Janeiro / 2003,Zeca Pagodinho,samba,37,0.776,0.63,happy
75346,6zRGWlUGCyaggrLWaMjTvw,Sorriso Aberto - Ao Vivo,Samba De Raiz,samba,37,0.868,0.818,happy
75347,4g8kUbWmzXpeq6mmsKWdk6,Encrespou o Mar / Só no Balanço / Nossas Raízes - Ao Vivo,Xande De Pilares,samba,38,0.827,0.772,happy
75348,4fQDB6ifhFNXOeQvfeI25q,Coração Em Desalinho / Não Quero Mais Saber Dela / Caxambu - Ao Vivo,Diogo Nogueira,samba,37,0.675,0.792,happy
75349,02zFCfzkqFwNaZ4f0idBbi,Me Apaixonei Pela Pessoa Errada - Ao Vivo,Exaltasamba,samba,39,0.816,0.724,happy
75350,5JCuRQPbg4yGKqPqR3y8GQ,Samba de Roda da Bahia - Ao Vivo,Caju Pra Baixo,samba,38,0.71,0.914,happy
75351,1g8XrZq08NYGeFQPpFfcsz,A Flor Encarnada,Maria Bethânia,samba,38,0.298,0.0555,sad
75352,175CWROB4zYMQrq4LpG6FT,Sincera - Ao Vivo,Art Popular,samba,38,0.941,0.775,happy
75353,45vlTHxef6RP1JRiuuZ5C7,Ae Pan Wala Babu,Dilip Shadangi;Anupma Mishra,samba,25,0.771,0.923,happy
75354,1JsRZoFpApwNlihssHunHO,Amar Parake,Umakant Barik;Ruku Suna;Pallavi Nayak,samba,25,0.52,0.995,happy
75355,3KUnjcQxdCciJRq58PFoVy,Let's Have a Ball Tonight,Tim Maia,samba,39,0.7,0.67,happy
75356,19K67ARK51RFvi3CDdB69g,Xangô,Emerson Dias;Acadêmicos Do Salgueiro,samba,37,0.798,0.657,happy
75357,19eBqGBdGbo39n4nX5zA1U,"Aceita, Paixão",Exaltasamba,samba,38,0.787,0.872,happy
75358,1TZzwEmqDQeZq7LAqLwfnY,Bons Momentos,Tim Maia,samba,38,0.223,0.36,sad
75359,50akPi1b14uMI3SkZRIPW0,Um Velho Malandro de Corpo Fechado - Da Melhor Qualidade,Arlindo Cruz,samba,37,0.815,0.848,happy
75360,7t76w9Cwt9JW4iH3boL1Or,Quando O Amor Acontece,João Bosco,samba,39,0.413,0.278,sad
75361,0JMBUdmzvdAA4DZgTxNMPD,Pra Ser Feliz,RDN;Vitinho;Caju Pra Baixo,samba,38,0.813,0.674,happy
75362,7c6PVhdjVU1yW2Ew6ieMsB,Lua de Ogum (Ao Vivo),Seu Jorge;Zeca Pagodinho,samba,36,0.878,0.877,happy
75363,6I7UmBdBMUQZ6SkIHX6duR,Vou Botar Teu Nome Na Macumba,Zeca Pagodinho,samba,37,0.813,0.629,happy
75364,59qRFihRa3JhM98uaZh4DR,Derê,Soweto,samba,38,0.667,0.715,happy
75365,0IwdotkOJ2m9jkJiy8Rzox,Emoriô / Dia da Caça (Ao Vivo),Gilberto Gil;BaianaSystem,samba,38,0.724,0.833,happy
75366,1odvBIeCuunsPjXJoDneHN,Errar de Novo - Ao Vivo,Akatu;Grupo Menos É Mais,samba,37,0.929,0.809,happy
75367,4txahEqLKtMJhVe6ezQH8k,Eu Chorei,Exaltasamba,samba,38,0.549,0.579,happy
75368,1WQ3JkjvHZ03hwTUPLXpqr,Nomes de Favela,Moyseis Marques,samba,37,0.862,0.516,happy
75369,5y55S8DupXk6AiWUThQGMD,Depois do prazer - Ao vivo,Alcione,samba,38,0.247,0.605,angry
75370,23zxuxHVaTHqcJ2fwmn1IZ,Debaixo D'água / Agora,Maria Bethânia,samba,37,0.461,0.178,sad
75371,7rN3zSvSTVeXYyAqOHrLmM,Sonhei - Ao Vivo,Xande De Pilares,samba,37,0.856,0.649,happy
75372,4IZqU8eOxqLCD5B7h98XNr,Contrato Vitalício - Ao Vivo,Akatu;Ferrugem,samba,38,0.691,0.752,happy
75373,7MsGQ1laPhAQTGMnYRNrGP,Mágoas de Caboclo,Nelson Gonçalves,samba,38,0.389,0.422,sad
75374,7e6kk7ScZkINdw3yCALoln,Não Sou Mais Disso,Jorge Aragão,samba,38,0.84,0.907,happy
75375,4EzWeMddsub1vdUqa1hNxN,Pra Levantar a Poeira (Ao Vivo),Ara Ketu,samba,38,0.552,0.941,happy
75376,0SRhGE4MIf3xpYPCDO7TSO,O Carro Do Ovo,Zeca Pagodinho,samba,37,0.889,0.5,happy
75377,1e4An0kC1wXrfQagUBTnjv,Diz Que Me Ama,Agepê,samba,39,0.94,0.582,happy
75378,2lS6uHU9ebUHTatXdQTG6p,Novos tempos - Ao vivo,Jorge Aragão,samba,37,0.558,0.573,happy
75379,6iud5OCxFY651gziKjBfYI,Insensato Destino - Ao Vivo,Zeca Pagodinho;Almir Guineto,samba,37,0.681,0.943,happy
75380,0bgMcNCgj6fhJXxnQ0LADj,"Minha Teimosia, uma Arma pra Te Conquistar",Los Sebosos Postizos,samba,39,0.584,0.561,happy
75381,5O86WXHkD5LdWgBaPQvQHO,Não Deixe O Samba Morrer - Remasterizada,Sambô;Luciana Mello,samba,36,0.664,0.828,happy
75382,3yTRxKoTqRfvU1vrsGMjYx,Coração Radiante - Ao Vivo,Xande De Pilares,samba,37,0.95,0.754,happy
75383,0wZeh3Nntr7XpuZLsAjCzs,Na Cara Da Sociedade,Zeca Pagodinho,samba,37,0.889,0.58,happy
75384,4fAEZ7R3AK04kt0iXBbiF6,O Amor Não Tem Culpa,RDN;Suel;Ferrugem,samba,38,0.87,0.504,happy
75385,2RLI9LJ89ZatpAVH7Yvjsc,Onde a dor não tem razão C 1981,Paulinho Da Viola,samba,39,0.735,0.706,happy
75386,1W81Hac4dJXLsJQLxe2Beq,"Sou Eu - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira;Chico Buarque;Ivan Lins;Hamilton De Holanda,samba,37,0.556,0.877,happy
75387,4A9GxFPjjQsLtNAwI70HV9,Bombocado,Art Popular,samba,38,0.878,0.713,happy
75388,0afzbGeLZ5riHbYvyr7UvJ,"O Bêbado E A Equilibrista - Live At Credicard Hall, São Paulo / 2012",Maria Rita,samba,38,0.346,0.523,angry
75389,2UUTsZ8uY9kAXGawvp4OeP,Sunday Bloody Sunday - Ao Vivo,Sambô,samba,37,0.39,0.897,angry
75390,6m5ep9fuXqYbKjEGxAa0fj,Vivo Isolado Do Mundo - Ao Vivo,Zeca Pagodinho,samba,37,0.724,0.88,happy
75391,5uv9YEK4BFSQEZVpxg143k,Esqueci de Te Esquecer - Ao Vivo,Akatu;Grupo Revelação,samba,38,0.91,0.663,happy
75392,4YwjGd3CwzBiuulNuzcNff,Coração Em Desalinho - Ao Vivo,Zeca Pagodinho,samba,37,0.762,0.818,happy
75393,0IXX9iie1HesOlW0OmG5sq,Nosso Grito / Quando a Gira Girou / Tá Escrito,Renato da Rocinha,samba,38,0.913,0.656,happy
75394,2PO9rliyVmDqkKfmuluRSX,Telegrama - Ao Vivo,Exaltasamba,samba,38,0.798,0.736,happy
75395,7yRTHVRX5GqicqHK9yuJsu,Pot-Pourri: Coisinha do pai / Vou festejar - Ao vivo,Jorge Aragão;Beth Carvalho,samba,38,0.531,0.837,happy
75396,61NhiLFLcHYMHq9fDrrT15,Volta Pra Ela - Ao Vivo,Eliana de Lima;Luiz Carlos,samba,38,0.565,0.852,happy
75397,0fV9XOGMfB21E5hrWlFRc4,"O Que É O Que É - Ao Vivo Em Teatro Karl Marx,Cuba/2011",Diogo Nogueira,samba,37,0.443,0.649,angry
75398,1QriN9dsupoOLELLR73o2q,Dil Ki Rani,Mantu Chhuria;Aseema Panda,samba,25,0.85,0.97,happy
75399,095va4OdqttrYeJBj8H7Fk,Kalibai Go,Ruku Suna,samba,25,0.552,0.819,happy
75400,2H7I1wNok0IoFILmJlW5zn,Nuvem Negra,Gal Costa,samba,38,0.583,0.184,calm
75401,1CHzHWuBQjMsjpOThQkb0u,A Sós,Arlindo Cruz;Arlindinho,samba,37,0.757,0.739,happy
75402,6VN9EGoTaW1iNcgc3YzDHp,Quero Balançar - Ao Vivo,Arlindo Cruz;Rogê Jose Cury,samba,37,0.608,0.937,happy
75403,2kTz9GshE7oyjYsDaCWVEb,Dura Na Queda,Ivete Sangalo,samba,39,0.93,0.802,happy
75404,51FpWWh2vjCpZ1vRa18Dk6,Aponte,Maria Bethânia,samba,37,0.213,0.369,sad
75405,3jAy3gMSprXBZzrZMe1ufO,Testamento de Partideiro - Ao Vivo,Arlindo Cruz,samba,37,0.944,0.677,happy
75406,5EUGCiazcozBbg0kYU4I1h,Falsa Consideração - Ao Vivo,Marquinho Sathan,samba,37,0.948,0.881,happy
75407,1n3De6BAUp1o9kPPTtOdZt,Fada,Grupo Fundo De Quintal,samba,36,0.725,0.71,happy
75408,6onYIWMYHWdzwUvZDZ6c7I,Salseiro - Ao Vivo,Vou Zuar,samba,38,0.869,0.903,happy
75409,7r0xCT94YWeHn25IZ8vWLC,Isso é Fundo de Quintal,Pagode da Tia Doca,samba,37,0.856,0.888,happy
75410,25HclJk7rKi20MzZ8ZhsVg,Que Maravilha - Ao Vivo,Jorge Ben Jor,samba,37,0.841,0.81,happy
75411,1yxaGU9uwFB1Sb80Lqb5EY,Design - Ao Vivo,Akatu;Grupo Revelação,samba,37,0.87,0.656,happy
75412,38FDMr7uV4r4fgNx1McH1a,"Tô Fazendo A Minha Parte - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira,samba,36,0.365,0.85,angry
75413,0FbO6ScdOkmzIsAxlAwpGk,Deixa a Vida Me Levar (Ao Vivo),Seu Jorge;Zeca Pagodinho,samba,36,0.645,0.904,happy
75414,6Wh3yMeun9Utz5foDHwn2H,Ela É Quem Escolhe - Ao Vivo,Akatu;Grupo Menos É Mais,samba,38,0.887,0.848,happy
75415,4W1PzTLp06zbLkLUmPVZsY,Maneiras - Remasterizada,Sambô,samba,36,0.598,0.833,happy
75416,1j07ONgkAKRK7sWbHGuznw,Andança,Beth Carvalho,samba,38,0.733,0.586,happy
75417,0Sks9142fPT4v1VfdS6gcL,Quem Casa Quer Casa,Zeca Pagodinho,samba,37,0.853,0.53,happy
75418,1WVwzE16WxGYVydJSUhWq6,Feirinha da Pavuna (Confusão de Legumes),Jovelina Perola Negra,samba,36,0.969,0.861,happy
75419,0oT1SdReedfykNvJ25MOTL,Deus É Mais,Diogo Nogueira,samba,36,0.873,0.831,happy
75420,1vlOjDPHIPYgENbnFJNy41,Baianidade Nagô - Live,Banda Beijo,samba,37,0.39,0.921,angry
75421,3zTSIztZsRUeQXXVFOdexw,Briga De Paixão,Soweto,samba,37,0.646,0.667,happy
75422,2MEkSPRGkN6rTJ8cMNqbnk,"Como Nunca Amei Ninguém - Live From Olimpo,Rio De Janeiro,Brazil/2002",Exaltasamba,samba,38,0.669,0.755,happy
75423,1MvazN5CO7Z3dGvIP3Gtao,Coladinho - Ao Vivo,Akatu;Grupo Revelação,samba,37,0.763,0.697,happy
75424,4RJmCQihOXvZrduCeLjKgp,Caxambu,Almir Guineto,samba,36,0.778,0.87,happy
75425,2g3encnZRaMbLR3KrEYUuE,Enquanto Deus Me Proteja,Zeca Pagodinho,samba,36,0.534,0.493,calm
75426,0yjMZ91BWzk7ZuUvDwStnP,Batuque Na Cozinha - Ao Vivo No Rio De Janeiro / 2012,Zeca Pagodinho;Leandro Sapucahy,samba,36,0.87,0.817,happy
75427,0nlBLZ66pDPop3JCcipCs9,É Problema Meu,Exaltasamba,samba,38,0.879,0.755,happy
75428,5buIMeMIYe0fYSj2tUkdXv,Seu Balancê - Ao Vivo No Rio De Janeiro / 2003,Zeca Pagodinho,samba,37,0.686,0.6,happy
75429,4bVDpST68XVycJtWWyeZs6,Apelo,Grupo Sensação,samba,37,0.724,0.582,happy
75430,041TpEjQW4O0GeJDh6nl6k,O Doce - Ao Vivo Em São Paulo / 2018,Ivete Sangalo,samba,39,0.784,0.877,happy
75431,6w1JxJHzZYnH3JpK0p1T4u,Carona do Amor,RDN;Suel;Ferrugem,samba,38,0.848,0.514,happy
75432,4JoD7kvZ8Cj0dyXMtpybRX,Me dê motivos,Tim Maia,samba,38,0.384,0.411,sad
75433,0vvIGFOuzcHQsiYIUYPKNL,Intriga da Oposição / Pra Ver o Sol Brilhar - Ao Vivo,Caju Pra Baixo,samba,37,0.59,0.768,happy
75434,4rr3eBCjY9XtHME1LoRiqW,Deixa Isso Pra Lá,Jair Rodrigues,samba,39,0.887,0.74,happy
75435,7a1eeiohPeKfdKC7wkOlqg,Estrela de Madureira - Ao Vivo,Samba De Raiz,samba,36,0.955,0.704,happy
75436,4OB2F01FVAftaBZr5dKQkI,Gandaia - Ao Vivo,Art Popular,samba,37,0.836,0.936,happy
75437,4kbS0Q8CUfZ6uhqbr4z3Tv,Quando A Gira Girou - Ao Vivo No Rio De Janeiro / 2006,Zeca Pagodinho,samba,36,0.694,0.726,happy
75438,17zS59W5UIQ3rrSXUgxsdn,Retrato Cantado de Amor / Meiguice Descarada / Brilho no Olhar / Pra Ser Minha Musa - Ao Vivo,Vou pro Sereno;Reinaldo,samba,37,0.484,0.858,angry
75439,5vFrBGvzW0b41ANRemyxpM,Esperanças Perdidas - Remasterizada,Sambô,samba,36,0.847,0.857,happy
75440,167xsZUsnDXSnc1tTPboEE,Bom ambiente - Ao vivo,Arlindo Cruz,samba,37,0.612,0.625,happy
75441,3cX0WaLXTznWurFhng0ZMR,Vai por Mim / Deixa Essa Onda - Ao Vivo,Xande De Pilares,samba,37,0.855,0.842,happy
75442,1oo38XGzRNl41rH1ZCRciU,Já fui uma brasa,Casuarina;Frejat,samba,38,0.781,0.563,happy
75443,1vyMC8oaEbEfok6mfmBgAl,Flor de Tangerina - Ao Vivo,Elba Ramalho;Alceu Valença,samba,37,0.471,0.482,sad
75444,2ehOp0KBkIV3X7FyJKwH3X,Jornal da Morte - Uma edição Extra,Casuarina;Roberto Silva,samba,38,0.604,0.67,happy
75445,6sREY9IQvZ06hTXNY0rNqP,Valeu Demais,Art Popular,samba,37,0.718,0.691,happy
75446,5xTmcjxQguPN6geEITSbJf,Bou Kahichi...,Diptirekha;Mantu Chhuria,samba,24,0.934,0.72,happy
75447,3YQtjk9QINXcUjthZGOtmb,Me Abraca - Ao Vivo,Banda Eva,samba,37,0.593,0.877,happy
75448,6gBqfMrnpsAT6O6hosjhNA,Carona do Amor,Exaltasamba,samba,37,0.566,0.489,calm
75449,7ozOQRMNX0SLRbUDsRrF5B,Fotos Antigas,RDN;Suel;Ferrugem,samba,38,0.635,0.662,happy
75450,5nIjH1fNkntu51pFph2l2U,Vai Vadiar - Ao Vivo,Monobloco,samba,36,0.799,0.863,happy
75451,4ToqbHMm2DZrk9hG01RHh7,Fulminante,RDN;Vitinho;Caju Pra Baixo,samba,38,0.905,0.702,happy
75452,0S4pvLFrMWI3kXCAVu5mL1,This Love - Ao Vivo,Sambô,samba,36,0.77,0.907,happy
75453,2LndmIRxutXsqR7EN0cJnn,Imaginação - Ao Vivo,Caju Pra Baixo;Belo,samba,37,0.685,0.653,happy
75454,4fUborABpdDrQ3YRj1PaT4,No Norte da Saudade,Gilberto Gil;Flor Gil,samba,37,0.748,0.394,calm
75455,4uyyE5w3qCe70JXj6JRsMO,O Que Será De Nós,Ivete Sangalo;Tierry,samba,38,0.857,0.877,happy
75456,3daAH8D07xV7ZDP9xU1YM8,Não Precisa Mudar - Ao Vivo,Banda Eva,samba,37,0.514,0.746,happy
75457,2KCGkQJsoROFnXgEN211Sm,Codinome Beija-Flor - Ao Vivo,Diogo Nogueira,samba,36,0.288,0.532,angry
75458,4rxXpX1Nx1H6idZkaXafuU,Não Tem Hora e Nem Lugar,Akatu,samba,36,0.887,0.723,happy
75459,7nMszIZA8wY9PlFARlhI8W,Tá Faltando o Quê?,Diogo Nogueira,samba,36,0.93,0.566,happy
75460,7kxxMPf45DIxKYNBBg1OYL,Menina Carolina,Bebeto,samba,36,0.6,0.932,happy
75461,0uwkRFNZLaYV4fTKwiObxI,Tira Ela de Mim / Com Você To Completo / Pelúcia / Insegurança - Ao Vivo,Grupo aXtral,samba,37,0.67,0.773,happy
75462,7n6h1TF2F9bLmf0MtyRDev,Estrela,Gilberto Gil,samba,37,0.786,0.549,happy
75463,0Q8LxGTnTiAM5uVd5SQewC,Colcha de algodão - Ao vivo,Jorge Aragão,samba,36,0.841,0.601,happy
75464,6PphhDw4Fa1U2TJkhejpdD,Eu Me Apaixonei pela Pessoa Errada,Akatu,samba,37,0.928,0.701,happy
75465,5XnkKOmt7KOhxgvTwB04f4,Vai Vadiar,Zeca Pagodinho,samba,36,0.798,0.8,happy
75466,3ugSgwLjJ0CRp32yigqqPG,Compasso,Angela Ro Ro,samba,38,0.592,0.614,happy
75467,43GJmTLEE0itzVPFmCKmmS,Sentado à Beira do Caminho - Ao Vivo,Erasmo Carlos,samba,39,0.309,0.58,angry
75468,1AqoyhSmuIsXK4QXEGZ9HI,Teleguiado - Ao Vivo Em São Paulo / 2018,Ivete Sangalo,samba,38,0.337,0.916,angry
75469,0zRnv0rsYvYNdt9as7kHmm,Boteco do Arlindo,João Nogueira,samba,36,0.965,0.738,happy
75470,3YgHRl8fAnG1wLeYztEGCs,Samba Do Arnesto,Demonios Da Garoa,samba,36,0.925,0.48,calm
75471,3nZVUAstd9DDsILSd8IBlS,Estrela de Madureira - Ao vivo,Jorge Aragão,samba,37,0.55,0.407,calm
75472,4dqmgQflG6SE3FTQVpHmCH,Coisa Mais Linda / Meu Cobertor,So Preto Sem Preconceito,samba,36,0.635,0.678,happy
75473,2MxDUuLjw2I7NG9wCQBkrO,Deixa Isso Pra Lá,Jair Rodrigues;Claudia Leitte,samba,38,0.787,0.779,happy
75474,3dGkVWeKPohk1SiCJMtlrC,Ai Que Saudade Da Amélia,Nelson Gonçalves,samba,38,0.782,0.662,happy
75475,3TuhuXxtgnboYqWkV1Kh10,Inquilino Do Universo - Ao Vivo,Diogo Nogueira,samba,36,0.937,0.809,happy
75476,18JOOrfzcl2Pb6PIS5UfYQ,A Vida Do Viajante,Gonzaguinha;Luiz Gonzaga;Daniel Gonzaga,samba,38,0.852,0.564,happy
75477,3pyQ7RB5P8iwZMkPAeZ3ym,Seu Zé Que Ta Chegando - Ao Vivo,René Sobral,samba,37,0.668,0.862,happy
75478,5ZitFX8lY0SUlM17GUiKO4,Vai Acontecer,Agepê,samba,38,0.838,0.661,happy
75479,1ivxyu8sD0fHm2Wnl5HnS3,Patota De Cosme - Ao Vivo,Zeca Pagodinho,samba,36,0.836,0.786,happy
75480,6XyzLSZAfJZzMJM4Cf6lah,Brasileiramente linda,Belchior,samba,37,0.423,0.672,angry
75481,6kPvxjcsgjfLxmgPF25QTA,Poder Da Criação - Live From Brazil/2007,Diogo Nogueira,samba,36,0.636,0.839,happy
75482,1li75WLP9NEhAY8IYceYQB,"Chue Chuá, As Águas Vão Rolar/ Fui Passear No Norte/ Moema Morenou",Grupo Pagode;Churrasco,samba,36,0.873,0.961,happy
75483,4P2FnOWgxKASaq9Lj3oRmq,Começaria Tudo Outra Vez - Ao Vivo,Maria Bethânia,samba,36,0.258,0.316,sad
75484,6Gejlfb0nkPaHttVp2oAzK,Pão Que Alimenta - Ao Vivo,Galocantô,samba,36,0.896,0.95,happy
75485,08hXzYgsInXo6MkGRyNgPn,Verdade - Ao Vivo,Zeca Pagodinho,samba,36,0.797,0.792,happy
75486,3xlQIritfJS4UBdDg1zMI4,Cria da Comunidade,Maria Bethânia;Xande De Pilares,samba,37,0.68,0.505,happy
75487,78NrFSNeErLquzO84XcBnK,Já Tentei - Ao Vivo,Exaltasamba,samba,38,0.387,0.635,angry
75488,5qP9oCEcgVx6plJyS5oD7w,Pequeno perfil de um cidadão comum,Belchior,samba,37,0.369,0.54,angry
75489,1c5MedYnLrAHhQsH4okjb0,Pra Ser Minha Musa - Ao Vivo,Reinaldo;Dudu Nobre,samba,37,0.745,0.375,calm
75490,7c8SLpL5X86wWfMEs6KW6M,Sétimo Céu - Ao Vivo,Geraldo Azevedo,samba,37,0.771,0.873,happy
75491,3kfLmxUUOW3gDhMiBEYWze,Chorando e Cantando - Ao Vivo,Geraldo Azevedo;Elba Ramalho,samba,37,0.278,0.389,sad
75492,6bj0aQOkcVBuI0z7yID3mm,Dadhi Pachigala Bali Kete Katha Kahesi,Ruku Suna,samba,24,0.806,0.898,happy
75493,1iYHXUByILtbbYbdCVUYyO,Sun Re Sharmili,Bijay Anand Sahu;Archana Padhi,samba,24,0.834,0.966,happy
75494,06ZEfz42FIFXaYS8PAihs9,Nosso Estranho Amor - Ao Vivo,Caetano Veloso,samba,37,0.479,0.546,angry
75495,0FZubgMOZsiZmk0i0TWhW8,Quintal Do Céu - Ao Vivo,Seu Jorge,samba,35,0.79,0.676,happy
75496,7uTGKM0QXSukI6UMMOzXu8,Meu Pitel,Xande De Pilares,samba,36,0.787,0.816,happy
75497,22oU174hVHEZ1FssSXSS0d,Do Fundo do Nosso Quintal,Grupo Fundo De Quintal,samba,36,0.912,0.85,happy
75498,2LMrPmBtEFrVx8tFzeOmOG,Espumas ao Vento,Elza Soares,samba,38,0.487,0.635,angry
75499,5RCSQYSQu9I0rs8KK32h5t,Disritmia,Martinho Da Vila,samba,37,0.918,0.361,calm
75500,1WlWaCWJRjdEQ5j3LqZ723,"Um É Ruim, O Outro É Pior",Zeca Pagodinho,samba,36,0.929,0.536,happy
75501,0eIm6N9n60Ce43MpGA2yOL,Muito Obrigado Axé,Carlinhos Brown,samba,37,0.568,0.516,happy
75502,5xLdgGgqoGqIQDx7h9lZAe,Moral,Ivete Sangalo,samba,38,0.856,0.899,happy
75503,29AKIzprPtfUJYnqtiRAiu,Amor De Corpo E Alma,Alcione;Emílio Santiago,samba,37,0.223,0.486,sad
75504,2e3RytK0ZSWc51pC4qJkfe,Feliz,Gonzaguinha,samba,38,0.357,0.349,sad
75505,73WxB8AIN3WdoXApuqpsRN,Era Pra Ser,Maria Bethânia,samba,36,0.328,0.0716,sad
75506,0PNEaYoyVtle4LpYYljcs3,Moro No Fim Da Rua,Wilson Simonal,samba,38,0.89,0.469,calm
75507,1ZLqqWe7dVCB84hXlrcad6,Impossível Te Esquecer - Ao Vivo,Caju Pra Baixo;Belo,samba,36,0.533,0.578,happy
75508,4sri8EK0L50ySCZw2vsj4e,Libertação,Elza Soares;BaianaSystem;Virgínia Rodrigues,samba,37,0.696,0.883,happy
75509,3S7q9kiSbYmpVKNvKnR00Z,Embolaê,Diogo Nogueira,samba,35,0.682,0.737,happy
75510,0T8xjOGIvfP1khCs0Qps20,Fanfarra (Ao Vivo),Ara Ketu,samba,37,0.276,0.84,angry
75511,65ufEyXxSK91qPycMzXEuE,Amar É Bom,Grupo Fundo De Quintal,samba,36,0.816,0.766,happy
75512,1KU6XmqUCyCOa7wNdvhSuE,Alegre Menina,Mart'nália;Luiza Possi,samba,37,0.614,0.413,calm
75513,2XMR09PHSSWKGaSLG7hvV1,Bandeira Branca,Dalva De Oliveira,samba,37,0.812,0.717,happy
75514,6xU6i9ja5W68xPFDgh6tsa,Mega Star,Exaltasamba,samba,37,0.286,0.684,angry
75515,1hz6aG4WfbL3OsAFUOh5R5,Conversa de Botequim,Teresa Cristina,samba,37,0.738,0.344,calm
75516,6Va6keLOZJySkT43tJXvOo,A Mil Por Hora - Ao Vivo,Diogo Nogueira,samba,35,0.961,0.815,happy
75517,55t0XfYQKbdxEHhpABTX3V,"O Daqui, o Dali, e o de Lá",Toque De Prima,samba,35,0.73,0.791,happy
75518,4w3EYm8oVMa8k07UzE8H3f,Faz Tempo - Ao Vivo,Caju Pra Baixo,samba,36,0.873,0.798,happy
75519,5a8O0CAraAuR4iLZXg0s46,Camarão Que Dorme a Onda Leva (feat. Zeca Pagodinho),Beth Carvalho;Zeca Pagodinho,samba,38,0.857,0.639,happy
75520,0jM5ETGLOnVbCrnXafOjMa,É Preciso Muito Amor - Ao Vivo,Samba De Raiz,samba,35,0.921,0.682,happy
