,track_id,track_name,artists,track_genre,popularity,tfidf_input
62955,7v5UuWX5bVomJtrKs7eHul,Il trovatore: Act I: Di tale amor che dirsi,Giuseppe Verdi;Zsuzsa Csonka;Franco de Grandis;Maurizio Frusoni;Daniela Longhi;Jozsef Mukk;Sandor Pasztor;Roberto Servile;Janos Tandari;Irina Tchistjakova;Budapest Festival Chorus;Hungarian State Opera Orchestra;Will Humburg,opera,22,opera sad medium emerging
62956,5JCo2JBHq9OlFreiAkHaKo,"Rossini: Armida, Act 2: ""D'amore al dolce impero"" (Armida, Chorus) [Live]",Gioachino Rossini;Maria Callas;Tullio Serafin;Orchestra del Maggio Musicale Fiorentino,opera,21,opera sad slow emerging
62957,0WdRMz1bX4yWKDc2xgNM8d,"Les Pêcheurs de perles, Act I: Je crois entendre encore (Nadir)",Georges Bizet;Alain Vanzo;Georges Prêtre;Orchestre de l'Opéra National de Paris;Paris Opera Orchestra,opera,22,opera sad slow emerging
62958,7lj1DYUxAQu3r6giwDLc16,"Carmen, Act II, No.18 Finale: Holà! Carmen! holà! holà! (Zuniga/Don José/Carmen)",Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,21,opera sad medium emerging
62959,516eka25M7jZ0YK5EcepTe,"Turandot / Act 2: ""Un giuramento atroce mi costringe""",Giacomo Puccini;Sir Peter Pears;Luciano Pavarotti;John Alldis Choir;London Philharmonic Orchestra;Zubin Mehta,opera,21,opera sad medium emerging
62960,7CcqOJJOMBEDORXJzkDdjP,Zaïs: Overture - Live,Jean-Philippe Rameau;Les Musiciens du Louvre;Marc Minkowski,opera,21,opera sad medium emerging
62961,4yKfh6nuxQ003pFLU4FWLK,Turandot / Act 2: Popolo di Pekino,Giacomo Puccini;Sabin Markov;Wandsworth School Boys Choir;London Philharmonic Orchestra;Zubin Mehta,opera,21,opera sad slow emerging
62962,1WUt8SY17zIL49TxENehP5,"Carmen (1997 - Remaster), Act I: Carmen! sur tes pas",Georges Bizet;Maria Callas;Nicolai Gedda;Choeurs Rene Duclos;Choeurs D'Enfants Jean Pesneaud;Orchestre de l'Opéra National de Paris;Georges Prêtre;Orchestre du Théâtre National de l'Opéra Paris;Paris Opera Orchestra,opera,22,opera sad slow emerging
62963,0adYGmsXMI0CoNrabhP7I5,"Carmen, Act III, No.19 Sextuor et Choeur: Notre métier est bien (Carmen/Don José/Frasquita/Mercédès/Le Dancaïro/Le Remendado/Bohémiens et Bohémiennes)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Orchestre National Du Capitole De Toulouse,opera,22,opera sad slow emerging
62964,7HCS5BWNE4ROl11uwSTYnd,"Carmen, Act II, No.18 Finale: Bel officier, l'amour vous joue en ce moment un assez vilain tour! (Carmen/Le Remendado/Le Dancaïro/Bohémiens/Zuniga)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,22,opera sad slow emerging
62965,4B57Z082idrfenHCUHP4LV,"Carmen, Act II, No.17 Duo (continued...): Non! tu ne m'aimes pas! (Carmen/Don José)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,22,opera sad slow emerging
62966,18nTHX1dgL1R3fxxOEvTpK,Requiem: XV. Lux Aeterna,Giuseppe Verdi;Sir Colin Davis;Stuart Neill;Karen Cargill;London Symphony Orchestra;John Relyea,opera,22,opera sad slow emerging
62967,4JzOXVJuCh9Xz6BYTdCdnO,"La traviata / Act II: ""Annina, donde vieni?"" - ""Oh mio rimorso!""",Giuseppe Verdi;Rolando Villazón;Diane Pilcher;Wiener Philharmoniker;Carlo Rizzi,opera,22,opera sad slow emerging
62968,17ZoxkqMasrOztvOztevxd,Lascia chi'o pianga - Rinaldo,Patricia Janečková;Orchester Viva Musica!,opera,31,opera sad slow upcoming
62969,3atLXGhWeNmJzvIfwMK3nj,Si malamente,Patrizio,opera,20,opera angry medium emerging
62970,0Cd4lysYyjkU4KsQoKd9B6,Una Voce Poco Fa,Maria Callas,opera,31,opera sad slow upcoming
62971,1oi7QvpgDkBFTROce7LkB8,O Mio Babbino Caro,Giacomo Puccini;Kiri Te Kanawa;London Philharmonic Orchestra;Sir John Pritchard,opera,49,opera sad medium upcoming
62972,3gcA8CuiOSDcUHEoCjZKLL,Silver Bells,André Rieu;Johann Strauss Orchestra,opera,29,opera sad slow upcoming
62973,6j5E4d2ZMTeJRRHJv0J4cQ,I Love Rossini,Andrea Bocelli,opera,21,opera sad medium emerging
62974,0pBgoq3dzUMKDESrTWNMaG,One More Time,Russell Watson,opera,20,opera sad slow emerging
62975,7iSYtjHWwnbuxEAny64alS,Bring Him Home,The Ten Tenors,opera,20,opera sad slow emerging
62976,6UFou6lticy1PrLFd0bGaX,Polifemo: Alto Giove,Nicola Porpora;Simone Kermes;La Magnifica Comunità,opera,20,opera sad slow emerging
62977,5Pl2TWrYtTvenhOog129Dc,Shenandoah,Celtic Woman,opera,20,opera sad medium emerging
62978,6gvQHafvp7j7eanVD269Jj,And The Waltz Goes On,André Rieu;Johann Strauss Orchestra,opera,48,opera sad slow upcoming
62979,0UslQkGA803izTITbDtZoa,La Pastorella delle Alpi,June Anderson;Raul Gimenez;Kathryn Bouleyn;Alessandro Corbelli;Nina Walker,opera,20,opera sad slow emerging
62980,45FjBT5RSMhGMC4YKu3BUG,Thaïs: Méditation,Jules Massenet;Teatro la Fenice Orchestra;Marcello Viotti,opera,21,opera sad slow emerging
62981,5cZ03mulEQVorYGY7BsOwk,Habanera,Georges Bizet;Samuel Friedmann,opera,21,opera calm medium emerging
62982,1XNt3DnketlsS0aa3Rl65p,"Il Trovatore / Act 3: Il Trovatore / Act 3: ""Di quella pira"" - Live At Central Park, New York / 2011",Andrea Bocelli;New York Philharmonic;Alan Gilbert,opera,20,opera angry fast emerging
62983,4XVomOIxlU6YKcGEaUXul2,El Abeto,Andrea Bocelli,opera,21,opera sad slow emerging
62984,02eOMUn8L2U6dbyTApZOaa,Der Favorit: Du sollst der Kaiser meiner Seele sein - Live,Robert Stolz;Renée Fleming;Staatskapelle Dresden;Christian Thielemann,opera,19,opera sad medium emerging
62985,7EH8os68uvIQk3xUtsKmqf,La traviata*: Act I: Prelude,Giuseppe Verdi;Monika Krause;Rannveig Braga;Ivica Neshybova;Yordy Ramiro;Georg Tichy;Peter Oswald;Pavol Maurery;Ladislav Neshyba;Jozef Spacek;Peter Subert;Slovak Philharmonic Chorus;Slovak Radio Symphony Orchestra;Alexander Rahbari,opera,22,opera sad medium emerging
62986,1U1DPITWh5M62hz7SvD2gP,"Tosca, SC 69 / Act 3: ""E lucevan le stelle"" - Live",Plácido Domingo;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,opera,19,opera sad slow emerging
62987,4XCVkw1EYaWVWnyxihgu3V,Walkürenritt (Ride of the Valkyries),Richard Wagner;Gustav Kuhn,opera,21,opera sad medium emerging
62988,2wEQUj6x1PTe7804wahULZ,Plaude laetere: Symphonie,Jean-Baptiste Lully;Le Concert Spirituel;Herve Niquet,opera,21,opera sad medium emerging
62989,6jJM0mq63WrEvWxUgNQ1d3,"Les Boréades, RCT 31, Act IV, Scene 4: Entrée de Polymnie",Jean-Philippe Rameau;Ensemble Pygmalion;Raphael Pichon,opera,21,opera sad slow emerging
62990,2oRsI6HXTFRwWWXyEMzRlc,Turandot: Nessun dorma!,Giacomo Puccini;Plácido Domingo;Luis Cobos;Royal Philharmonic Orchestra,opera,21,opera sad slow emerging
62991,1wpShVBdzOAVlBzOlMYJf7,Venid Adoremos (Adeste Fideles),Andrea Bocelli,opera,21,opera angry medium emerging
62992,0ekjNSeieypnjsTUKqW46v,"Le roi de Lahore, Opera in five Acts: Entr'acte Act V & Adagio & Waltz, Ballet Act III",Jules Massenet;London Symphony Orchestra;Richard Bonynge,opera,21,opera sad medium emerging
62993,7sTRfWwsOVrwhP4yUEGyKb,Les Indes Galantes - Air pour les esclaves africains,Jean-Philippe Rameau;Jordi Savall;Le Concert Des Nations,opera,21,opera calm slow emerging
62994,6SD1n7uNsepMVVYBJm92oP,"Mattinata (from ""West Side Story"") - Live",Ruggero Leoncavallo;Il Volo;Marcello Rota,opera,21,opera sad fast emerging
62995,05wIqM9biCDMC5QQHpc3ph,"La traviata / Act III: Parigi, o cara, noi lasceremo",Giuseppe Verdi;Luciano Pavarotti;Dame Joan Sutherland;National Philharmonic Orchestra;Richard Bonynge,opera,21,opera sad slow emerging
62996,6kiEh1xj80odDVe7Sq9QNY,"The Impossible Dream - From ""The Man of La Mancha""",José Carreras;Robert Farnon And His Orchestra,opera,19,opera calm medium emerging
62997,3fOkhpPPYDD5sydEM1a2uV,"Carmen, Act III, No.20 Trio: Mêlons! Coupons! (Frasquita/Mercédès)",Georges Bizet;Elisabeth Vidal;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,21,opera sad medium emerging
62998,3b9Dae2aPvOGKNOcdhj9CP,Turandot / Act 3: Nessun dorma!,Giacomo Puccini;Luciano Pavarotti;Tom Krause;Pier Francesco Poli;Piero de Palma;John Alldis Choir;London Philharmonic Orchestra;Zubin Mehta,opera,42,opera sad slow upcoming
62999,3lpWw9C0xsKKNgeQ5cexjw,"Carmen, Act II, No.17 Duo (continued...): Non! je ne veux plus t'écouter! (Don José/Carmen)",Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,21,opera sad fast emerging
63000,6M2xF8pGU3jRZGRg10C2Wq,Con te partirò,André Rieu;Mirusia Louwerse,opera,21,opera sad slow emerging
63001,2IuQINZo9v31DKccEGedoI,"Verdi: Il trovatore, Act 4: ""D'amor sull'ali rosee"" (Leonora)","Giuseppe Verdi;Maria Callas;Herbert von Karajan;Orchestra Del Teatro Alla Scala, Milano",opera,21,opera sad slow emerging
63002,5MlzjVzTnolUIah7beG87r,"Bizet: Carmen, Act 2: ""Les tringles des sistres tintaient"" (Carmen, Frasquita, Mercédès)",Georges Bizet;Maria Callas;Jane Berbié;Nadine Sautereau;Orchestre de l'Opéra National de Paris;Georges Prêtre,opera,21,opera sad medium emerging
63003,5mnPSO66I89BekmSlRhejl,Les Boréades / Act IV: Entrée de Polymnie - Live,Jean-Philippe Rameau;Les Musiciens du Louvre;Marc Minkowski,opera,21,opera sad medium emerging
63004,3S0vUpTBgQDPt88rKzssCM,"Lakmé, Act 1: Dôme épais le jasmin ""Flower Duet""",Léo Delibes;Carl Davis;Royal Liverpool Philharmonic Orchestra;Janice Watson;Ruby Philogene;The King's Division Normandy Band,opera,21,opera sad slow emerging
63005,37RDfrKKxwSM4Pgw5MVaxj,"Il Trovatore / Act 3: ""Di quella pira""",Giuseppe Verdi;Luciano Pavarotti;Wiener Opernorchester;Nicola Rescigno,opera,21,opera sad slow emerging
63006,3ezRwfGXLER4b0cgubBTD0,"La Bohème / Act 1: ""O soave fanciulla""",Giacomo Puccini;Luciano Pavarotti;Mirella Freni;Berliner Philharmoniker;Herbert von Karajan,opera,21,opera sad slow emerging
63007,2PiGwpX95codDmVXa8gPkp,"La traviata / Act II: ""Alfredo?"" ""Per Parigi or or partiva""",Giuseppe Verdi;Anna Netrebko;Diane Pilcher;Dritan Luca;Thomas Hampson;Wiener Philharmoniker;Carlo Rizzi,opera,21,opera sad slow emerging
63008,6tVheor5gIlXQSoUqTpHB3,Requiem: XII. Hostias,Giuseppe Verdi;Sir Colin Davis;Stuart Neill;Karen Cargill;London Symphony Orchestra;Christine Brewer;John Relyea,opera,21,opera sad slow emerging
63009,4gp3l2UJgijTiAJ9W2nlaV,"Verdi: Aida, Act 2: ""Su! del Nilo al sacro lido"" (Chorus, Amneris, Aida)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,21,opera sad medium emerging
63010,5xr4E3rM2nPqglIVl51kDY,"Verdi: Aida, Act 2: ""Fu la sorte dell'armi a'tuoi funesta"" (Amneris, Aida)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,21,opera sad slow emerging
63011,6VB62g6xGgX2ZUoVM4tMHi,Любовь уставших лебедей,Dimash Qudaibergen,opera,47,opera angry fast upcoming
63012,6b6mmcR7bq9fePa88KjCvA,To the Water,Maire Brennan,opera,45,opera sad medium upcoming
63013,4qFzgXIPkiYWwzcGo3bVBS,A Place In My Heart,Nana Mouskouri,opera,35,opera angry medium upcoming
63014,6I5lEYZblvLRtvgb0cUC8X,Credi In Te,Patrizio Buanne,opera,20,opera sad fast emerging
63015,5HhIkPBBueX2cO8OFQqr5q,O minorenne,Patrizio,opera,19,opera angry slow emerging
63016,4u1HzL0SxFIM9QeUTUWi9i,Forever Young,Rhydian,opera,20,opera sad medium emerging
63017,3PGPfeQTaZgHnmofWYBHSW,The Barber of Seville: Overture,Gioachino Rossini;Leonard Bernstein;New York Philharmonic,opera,42,opera calm fast upcoming
63018,2HMrqOrAWk0wKGsXDe1gIr,Forever Begins Tonight,Patrizio Buanne,opera,40,opera angry slow upcoming
63019,2zGKXiqO0irUZWBL1OJFUy,'O Surdato 'nnamorato,Luciano Pavarotti;The Corrs,opera,19,opera angry medium emerging
63020,0bEArXxz4KYetIBe33rgPg,Musica,Il Divo,opera,19,opera sad slow emerging
63021,6tJ2na0gVDwZE0OApo7FNk,Lullaby (with Ladysmith Black Mambazo),Josh Groban;Ladysmith Black Mambazo,opera,20,opera sad slow emerging
63022,32ilRCCFIN6G7sCEdavaeS,Une histoire d'amour,Amaury Vassili,opera,19,opera sad medium emerging
63023,4d1xQOrbEwVoIn8XQi7L2W,Trí Fhidilí,Mairead Nesbitt,opera,20,opera happy medium emerging
63024,6ajWbqOQ8t0rQx8fHB8aal,Home,Celtic Thunder;Damian McGinty,opera,20,opera sad medium emerging
63025,4xQY6PYbE5N5En4xv5nQtM,Solitaire,Joey Niceforo,opera,19,opera sad medium emerging
63026,5lyQFFQdGpqWbGYTXKbtJz,Qui saura (feat. Mike Brant),Amaury Vassili;Mike Brant,opera,20,opera angry slow emerging
63027,17QyLPoSpTDv6ThFqn9Ciw,Agnus Dei,All Angels,opera,20,opera sad fast emerging
63028,4ux7902I2z2k6CAmdRYXm7,Canta Pe' Me,Jonathan Antoine,opera,19,opera sad medium emerging
63029,6mWCH5RCj7BeTYef2eo156,"I Have Dreamed - From ""The King And I""",Jason Manford,opera,19,opera sad slow emerging
63030,4BD6nJHL2wlybO4Sxe4Wkb,"Vissi d'arte - From ""Tosca""",Filippa Giordano,opera,20,opera sad slow emerging
63031,4aqjk4reI3Zmztfn5pIEra,Rondine al nido - Live,Luciano Pavarotti;Andrea Griminelli;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,opera,19,opera sad slow emerging
63032,26j7wEHsCfDQvd8PCDRKO2,"L'elisir d'amore / Act 2: ""Una furtiva lagrima""",Gaetano Donizetti;Andrea Bocelli;Moscow Radio Symphony Orchestra;Vladimir Fedoseyev,opera,21,opera sad slow emerging
63033,2t6Or7XqDKtBv6xqKxNjiJ,Ava Maria,Michael Crawford,"opera, show-tunes",20,opera show-tunes sad slow emerging
63034,6VqZr4MJTX62l3jiyUQIdW,To Where You Are,Josh Groban,opera,20,opera sad medium emerging
63035,5PAKAKbcx1gqEoiLZIS6ec,As If We Never Said Goodbye,Collabro,opera,19,opera sad slow emerging
63036,1eqdiz5chKkoa7BWmDYPBI,Amigos Para Siempre - Live,André Rieu;Johann Strauss Orchestra,opera,20,opera angry slow emerging
63037,7sXDNUEQTtfXrAQm7Q3He9,"I'll Be There For You (From ""Friends"")",Collabro,opera,20,opera sad slow emerging
63038,4shCkhqrtAMSqVGaQQkQqJ,"Roméo et Juliette, CG 9 / Act 1: Ah, je veux vivre",Charles Gounod;Nadine Sierra;Orchestra Sinfonica Nazionale della Rai;Riccardo Frizza,opera,21,opera sad slow emerging
63039,2uuyf7GTiDVKjqCkQojhcs,"Cocchi: Adelaide, Act 1: ""Nobil onda"" (Adelaide)",Gioacchino Cocchi;Bruno de Sá;Francesco Corti;Il Pomo D'oro,opera,20,opera sad fast emerging
63040,70kbSwG3XGJzv5vp8208kp,She's Always A Woman,Celtic Thunder;Neil Byrne,opera,20,opera sad fast emerging
63041,333cChDcha5XQ931pu1LU6,Heartbreaker,Celtic Thunder;Ryan Kelly,opera,20,opera calm medium emerging
63042,3jetknHglwkZaqJTlHuuav,Ireland's Call,Celtic Thunder,opera,20,opera angry fast emerging
63043,7sKW6bnKbWDNA1u87bB00m,L'elisir d'amore: Una furtiva lagrima - Live,Gaetano Donizetti;Il Volo;Plácido Domingo,opera,21,opera sad slow emerging
63044,5RmtE3l0wJj0ThXUeqtd4G,Song From a Secret Garden - Live,Secret Garden,opera,21,opera sad slow emerging
63045,3XKds2P01Io3ge5PTdUxOM,"Op 34, N. 2: ""Auf Flügeln des Gesanges""",Victoria de los Ángeles,opera,20,opera sad medium emerging
63046,4QtheAEJbOcNcVVl4P1352,"Fago: Confitebor tibi Domine: II. ""Memoriam fecit - Escam dedit""",Francesco Nicola Fago;Jakub Józef Orliński;Maxim Emelyanychev;Il Pomo D'oro,opera,20,opera sad fast emerging
63047,1IlvBgyZJobnH0R0Vp7LBZ,El día que me quieras,Plácido Domingo;Paloma San Basilio,opera,20,opera angry medium emerging
63048,6F89Ii7pfMzniZ4ueP5xDp,Dios Nos Bendecira,Andrea Bocelli,opera,21,opera sad slow emerging
63049,3uGsBBESeDs4s50u0AoZU6,"Ernani / Part 4: ""Solingo, errante misero"" - Live In New York / 1981",Giuseppe Verdi;Dame Joan Sutherland;Marilyn Horne;Luciano Pavarotti;New York City Opera Orchestra;Richard Bonynge,opera,21,opera sad slow emerging
63050,7HFBLgxWohrJ468Xnr9fcW,"12 Sonate a tre - Sonata I in C Major, Op. 3: I. Preludio, Largo",Tomaso Albinoni;L'armonia delle Cetre;Matteo Saccà,opera,21,opera sad medium emerging
63051,5lqigS1reMNzZDpLGSRsOH,"Verdi: Aida, Act 2: ""Salvator della patria"" (Il Re, Radamès, Ramfis, Sacerdoti)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,21,opera sad medium emerging
63052,6WbiLUdYqdtaRVskHDFLdp,Thaïs: Méditation,Jules Massenet;Bomsori;NFM Wrocław Philharmonic;Giancarlo Guerrero,opera,47,opera sad slow upcoming
63053,1H3mKSbxD87iKRj3aIg9nE,Perfect Day,Miriam Stockley,opera,52,opera sad fast mainstream
63054,4jhexU8gXLxNIrnG4GQ4yC,Espana Cani,André Rieu,opera,36,opera angry medium upcoming
63055,0ZNSYvIC2AXSLG38OksDMK,Sogno D'or,Giacomo Puccini;Cheri Rose Katz;Alan Mallach,opera,33,opera sad fast upcoming
63056,1BYcVD1V0VTdX6jucnGZP8,La Pesca,June Anderson;Raul Gimenez;Kathryn Bouleyn;Alessandro Corbelli;Nina Walker,opera,20,opera sad medium emerging
63057,2uywAmOhGEHYUK8uIyD3JD,"Libiamo ne' lieti calici, Brindisi - La Traviata Atto I",Renata Tebaldi,opera,44,opera sad medium upcoming
63058,5OYpK0rK5cY8jJrqjiwfsw,Tu ci sei,Andrea Bocelli,opera,20,opera sad fast emerging
63059,2smlnh2fkWnQktREMcW6hh,'O sole mio,Mario del Monaco,opera,20,opera sad medium emerging
63060,18VNXlRteVgchjjqaTKZmm,"Puccini: Gianni Schicchi, Act 1: ""O mio babbino caro"" (Lauretta)",Giacomo Puccini;Renaud Capuçon,opera,50,opera sad slow upcoming
63061,150kk5S2hUULZD4yApAwSH,Ya Vstretil Vas...,Dmitri Hvorostovsky,opera,19,opera sad fast emerging
63062,1aAJD7jF3l0F7ATDbYq3rt,County Down,Celtic Woman,opera,19,opera sad medium emerging
63063,1DAtB1SyJ0mM0w40D7H5O8,Maggie,Phil Coulter,opera,20,opera sad medium emerging
63064,2Xikq0zZxNmlrVbEM6dt6f,Manon Lescaut: Donna Non Vidi Mai...,Mario del Monaco,opera,19,opera sad slow emerging
63065,1KJoKWG468pbPlcmwGE5ZL,Solo Con Amore,José Cura;Ewa Malas Godlewska,opera,19,opera angry medium emerging
63066,2TDydiDsFwRAer2fhvhbQk,Dunkelrote Rosen,Carl Millöcker;Rudolf Schock;Werner Eisbrenner,opera,20,opera sad medium emerging
63067,399K4lkuhooKiQjW4CFM9B,Steal Away,Phil Coulter,opera,20,opera sad medium emerging
63068,1o4yznvYx55SxLkGjE2Vy6,Core 'ngrato,Roberto Alagna;London Orchestra;Yvan Cassar,opera,19,opera sad slow emerging
63069,5ClWjTXu3YSqr5n9YPbf40,From The Ground Up,Celtic Thunder;Michael O'Dwyer;Neil Byrne,opera,20,opera sad fast emerging
63070,1FO1CtbUYpdAtkakWLH2HI,Caruso (Live Performance),Lara Fabian;Bogdan Mihai,opera,19,opera sad medium emerging
63071,6mmbWSbU5FElQOocyktyUZ,La Gioconda / Act 3: Dance Of The Hours,Amilcare Ponchielli;Gothenburg Symphony Orchestra;Neeme Järvi,opera,49,opera sad medium upcoming
63072,0xmnMoo0YxOxd14xtquPsb,You Raise Me Up,Phil Coulter,opera,20,opera sad medium emerging
63073,67QT4EsqdYffxjlQfeIlfQ,"You'll Never Walk Alone - From Broadway Musical ""Carousel"" / Live",André Rieu;Johann Strauss Orchestra,opera,20,opera angry slow emerging
63074,1kNSYaJ9dMyqtiJlRXqgJv,Mi Morena - Live at the Greek 2004,Josh Groban,opera,19,opera sad fast emerging
63075,2xI2oYmvkl1oaz8W1wghLj,Voices,Celtic Thunder,opera,20,opera angry medium emerging
63076,24fqmiB8e7KKAkZZA7SKSH,Love's Old Sweet Song,Phil Coulter,opera,20,opera sad slow emerging
63077,16QKb6qf3WlmgsSDV05EZZ,"Pirouettes in A- Major, Opéras comiques ""La fille de Madama Angot"", Act 1, Allegro-valse",Charles Lecocq;Konstantin Mortensen,opera,21,opera sad slow emerging
63078,02JvGpLUdM5uCmqkwWOoF1,The Dutchman,Celtic Thunder;Keith Harkin,opera,20,opera sad slow emerging
63079,2FBI52O3q5IlldKBImv1Zq,Sancta Mater,Andreas Scholl,opera,21,opera sad slow emerging
63080,63ZSow0dnUhOr175IbNZa2,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyries",Richard Wagner;Wiener Philharmoniker;Sir Georg Solti,opera,49,opera sad medium upcoming
63081,7rtoBjKmANfE5lEd8J64uq,"Ciganské melodie, Op. 55, B. 104 - Arr. by Jiri Teml: IV. Kdyz mne stara matka",Anna Netrebko;PKF – Prague Philharmonia;Emmanuel Villaume,opera,19,opera sad slow emerging
63082,00NxqOPo7bEF9QFNU4bJj8,Máscaras,El Cuervo de Poe,opera,21,opera angry medium emerging
63083,69KgPEio6FPa35nwsyKbJ6,"Rigoletto / Act 3: ""La donna è mobile""",Giuseppe Verdi;Mario del Monaco;Orchestra dell'Accademia Nazionale di Santa Cecilia;Alberto Erede,opera,21,opera sad medium emerging
63084,43huEizyHCgjqLxx6D62My,L'arlésienne Suite No. 2 (Arr. E. Guiraud): I. Pastorale,Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González,opera,21,opera sad medium emerging
63085,2AlgKk82uOLl2gKFZWpVjJ,Petite messe solennelle: I. Kyrie. Kyrie eleison,Gioachino Rossini;Giulio Prandi;Coro Ghislieri;Francesco Corti;Cristiano Gaudio;Deniel Perer,opera,20,opera sad medium emerging
63086,7dR13PkvpA9CoQlrM2HjC7,Seven Drunken Nights,Celtic Thunder,opera,20,opera angry medium emerging
63087,5E5PaT8Mn19n3DhyhhbVtE,"Albinoni: Oboe Concerto in D Minor, Op. 9 No. 2: II. Adagio",Tomaso Albinoni;Il Giardino Armonico;Paolo Grazzi;Giovanni Antonini,opera,20,opera sad slow emerging
63088,1qQpL2NtTU7sxpBZ2ysFsy,"Upp gledjest alle, gledjest no",Sissel;Odd Nordstoga,opera,20,opera sad medium emerging
63089,1ayHmIBh7HbITc1IvUvi8s,"Lakmé, Act 1: Dôme épais le jasmin ""Flower Duet""",Léo Delibes;Carl Davis;Royal Liverpool Philharmonic Orchestra;Janice Watson;Ruby Philogene;The King's Division Normandy Band,opera,20,opera sad slow emerging
63090,3qO8tgZ1j1eWl4RLDVjVq0,"Carmen, Act III: Air: Je dis que rien ne m'épouvante (Micaëla)",Georges Bizet;Inva Mula/Orchestre National du Capitole de Toulouse/Michel Plasson;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,21,opera sad medium emerging
63091,5iJLBzFllkPm10EbLFrn6T,"Les Indes galantes, RCT 44: Ouverture",Jean-Philippe Rameau;Les Arts Florissants;William Christie,opera,20,opera calm medium emerging
63092,33cM7cebe6Aay0VRAqG2iU,"Verdi: Nabucco, Act 3: ""Va, pensiero"" (Chorus of The Hebrew Slaves)",Giuseppe Verdi;Rizzi;Carlo Rizzi;Orchestra dell'Accademia Nazionale di Santa Cecilia,opera,21,opera sad slow emerging
63093,0uYm1fTiExEw04dnnwWkRT,"Carmen, Act IV: No.25 Choeur : A la cuartos! (Marchands et Marchandes/Zuniga/Une marchande/Un bohémien)",Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,opera,21,opera calm fast emerging
63094,1BzohouhG5mB7J5cFCtJF2,"Jeux d'enfants, Op. 22: V. The Ball",Georges Bizet;Barry Wordsworth;London Symphony Orchestra,opera,19,opera calm medium emerging
63095,4yDOaxWwgxHoIVR5EPmWIR,"Tosca / Act I: ""Ed io venivo a lui tutta dogliosa""",Giacomo Puccini;Katia Ricciarelli;Ruggero Raimondi;Berliner Philharmoniker;Herbert von Karajan,opera,21,opera sad slow emerging
63096,076muuF0OtjwMhfZMxv0lW,Nabucco / Act II: Che si vuol? / Il maledetto non ha fratelli,Giuseppe Verdi;Plácido Domingo;Orchester der Deutschen Oper Berlin;Giuseppe Sinopoli;Chor der Deutschen Oper Berlin,opera,21,opera sad medium emerging
63097,72QbRgwE1ASmwXqV7zi2dR,Gianni Schicchi: O mio babbino caro,Giacomo Puccini;Ying Huang;James Conlon,opera,20,opera sad slow emerging
63098,5wIe2YrF6reUmKu1paRNp7,"Verdi: Aida, Act 2: ""Ebben, qual nuovo fremito t'assal, gentil Aida?"" (Amneris, Aida)",Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,opera,21,opera sad slow emerging
63099,4OqEhg8rro0TgLzeyyNFWJ,Scarborough Fair,Sarah Brightman,opera,38,opera sad medium upcoming
63100,1OMKW71AP9zgYe2MJmEjjT,All of the Stars,Jackie Evancho,opera,42,opera sad fast upcoming
63101,3JvdZv9dxIHZlHu0eCKajZ,Safe & Sound,William Joseph,opera,46,opera sad slow upcoming
63102,3kyBTakiMilZTciUYxD8t1,Il Mondo,Il Volo,opera,51,opera angry slow mainstream
63103,0PBa6wGIQpEMlNhpmjaYPr,Un canto,Andrea Bocelli,opera,20,opera sad slow emerging
63104,1mJPpRCeS0qBEm8T4NdhIz,Lullaby,Aevum,opera,20,opera angry slow emerging
63105,5EfmjmEwrhmgbJl9uhGQ5J,S'il suffisait d'aimer,Josh Groban,opera,19,opera sad slow emerging
63106,7yxASO577QGsx7NZ0MaCtf,Now or Never,Josh Groban,opera,19,opera sad medium emerging
63107,72BLMxc2ZClLLBV55hX4bY,O Holy Night,Il Divo,opera,20,opera sad slow emerging
63108,6cy5hG9A8uYZiDeEIILLkB,Se Que Volveras,Nana Mouskouri;Julio Iglesias,opera,57,opera sad medium mainstream
63109,1Qe9a8w7LdX9uQjzyRn8Sc,She Was Beautiful,The Celtic Tenors,opera,19,opera sad fast emerging
63110,0BbuTekqwKw1DnBWcWsBxn,Hushabye Mountain,Amanda Holden,opera,19,opera sad fast emerging
